PONUMBERPREFIX,PONUMBER,VENDORCODE,ORDERTYPE,WORKFLOWSTATUS,REENCUMBER,ACQUNITIDS,SUBSCRIPTIONFROM,SUBSCRIPTIONTO,RENEWALDATE,ACQUISITIONMETHOD,PAYMENTSTATUS,REFERENCENO,ORDERFORMAT,REQUESTOR,Z68_OPEN_DATE,Z68_ORDER_DATE,QUANTITYX,LISTUNITPRICE,Z68_ORDER_STATUS_DATE_X,Z13_TITLE,AUTHOR,Z68_ISBN,notes,checkinItems,manualPo,isSubscription,orderFormat,materialType,closeReason,closeReasonNote,paymentStatus,receiptStatus
SC,12978565,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071017,1,0.00,,Annals of the Institute of Statistical Mathematics [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12978577,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071017,1,0.00,,Antonie van Leeuwenhoek [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12978589,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071017,1,0.00,,Apoptosis [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12978590,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071017,1,0.00,,Applications of mathematics [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12978607,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071017,1,0.00,,Applied biochemistry and microbiology [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12978619,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071017,1,0.00,,Applied categorical structures [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12981199,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071029,1,0.00,,Educational psychology review [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12981217,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071029,1,0.00,,Educational research for policy and practice [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12981606,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071029,1,0.00,,Evolutionary ecology [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12981618,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071029,1,0.00,,Experimental and applied acarology [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12981631,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071031,1,0.00,,Experimental astronomy [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12981643,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071031,1,0.00,,Lecture notes in economics and mathematical systems. Experimental economics [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,11134604,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,P,RB5080300AA823260013,,,19890115,19890115,1,47.56,,Smithsonian.,,0037-7333,library note: Neilson Serials; e_note: snper; fund name: NESER-2022,Independent order and receipt quantity,True,True,physical,Journal,,,,
SC,12981655,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071031,1,0.00,,Expert evidence [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12981667,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071031,1,0.00,,Extremes [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12981679,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071031,1,0.00,,Familial cancer [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12981680,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071031,1,0.00,,Feminist legal studies [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12981801,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071031,1,0.00,,Foundations of physics letters [electronic resource].,,,library note: physics dept  comes with order 12981795; e_note: scint  title is component of Springer Link Package,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12981813,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071031,1,0.00,,Foundations of science [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12981837,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071031,1,0.00,,Functional analysis and its applications [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12981849,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071031,1,0.00,,Fuzzy optimization and decision making [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12982404,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071106,1,0.00,,International environmental agreements [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12982416,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071106,1,0.00,,International journal for educational and vocational guidance [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,1298243X,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071106,1,0.00,,International journal for the advancement of counselling [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12982441,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071106,1,0.00,,International journal for the semiotics of law [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12982453,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071106,1,0.00,,International journal of computer vision [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12982465,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071106,1,0.00,,International journal of computers for mathematical learning [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12982477,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071106,1,0.00,,International journal of flexible manufacturing systems [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12982489,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071106,1,0.00,,International journal of fracture [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12982490,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071106,1,0.00,,International journal of health care finance and economics [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12982507,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071106,1,0.00,,International journal of historical archaeology [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12982519,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071106,1,0.00,,International journal of infrared and millimeter waves [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12982520,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071106,1,0.00,,International journal of parallel programming [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12982532,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071106,1,0.00,,"International journal of politics, culture, and society [electronic resource].",,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,11059242,SCGIFT,ongoing,Pending,true,SC,0,20991231,0,Gift,C,publisher ID #117275,,,19810710,19810710,1,0.00,,The American statistician.,,0003-1305,"library note: Math Dept.  (Katherine Halverson is contact); e_note: ssnpe  p + o   paid by Math Dept's membership, 10/25/05; vendor note: membership ID #021557",Independent order and receipt quantity,True,True,physical,Journal,,,,
SC,12978620,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071017,1,0.00,,Annals of mathematics and artificial intelligence [electronic resource].,,,library note: Springer Link pkg; e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12978632,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071017,1,0.00,,Applied composite materials [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12978644,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071022,1,0.00,,Applied intelligence [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12978656,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071022,1,0.00,,Applied psychophysiology and biofeedback [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12978668,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071022,1,0.00,,Aquaculture international [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,1297867X,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071022,1,0.00,,Aquarium sciences and conservation [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12978681,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071022,1,0.00,,Approximation theory and its applications [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,11105124,SCEBSCO,ongoing,Pending,true,SC,0,20991231,0,Purchase,C,RB5080300AA308735034,,,19820827,20130508,1,0.00,,English journal.,,0013-8274,library note: English Dept. / individual subscription canceled end of 08/2013; now comes with Language Arts journal combo.; see 95047; e_note: snper  print + online; fund name: ENGSE-2013,Independent order and receipt quantity,True,True,physical,Journal,,,,
SC,12983287,SCPENGUING,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,P,,,,20030401,20030401,1,19.96,,AMERICAN POETS PROJECT.,,,order group: CAT SEP; library note: 4/03 flyerEnglish Dept.; e_note: snstk; fund name: ENGCO-2022; vendor note: Standing order to begin with lst title and continue customer # 1001839,Independent order and receipt quantity,True,False,physical,Book,,,,
SC,12973877,SCGOBI,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,P,,,"Buettner, Brigitte",20030317,20030317,1,64.66,,MICROLOGUS.,,,order group: CAT SEP; library note: Medieval Studies Program / Record vols. on Arrival form; e_note: snstk; fund name: MEDCO-2022; vendor note: Standing order to begin with vol.11 and continue,Independent order and receipt quantity,True,False,physical,Book,,,,
SC,12989861,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071107,1,0.00,,Journal of clinical monitoring and computing [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12989873,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071107,1,0.00,,Journal of clinical monitoring [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,174078,SCDROZ,ongoing,Pending,true,SC,20030101,20991231,0,Purchase,P,,,"Stieber, Joachim W.",20210513,20210513,1,0.00,,Registres du Conseil de Genève a l'époque de Calvin / publiés sous la direction des Archives d'É,Conseil de Genève.,,"library note: title is subset of SO series "" Travaux d'Humanisme et Renaissance,"" 1358473x",Independent order and receipt quantity,True,False,physical,Book,,,,
SC,13001966,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071107,1,0.00,,Journal of immigrant health [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,13001978,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,RB5079669AA482722089,,,20030101,20141010,1,0.00,,Journal of Indian philosophy [electronic resource].,,1573-0395,order group: SPRINGER; library note: Religion Dept.; e_note: scint  title is component of Springer Link Package.  pd on 13307502; fund name: RELSE-2013; vendor note: Springer Core Title,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,1300198X,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071107,1,0.00,,"Journal of industry, competition and trade [electronic resource].",,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,13001991,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071107,1,0.00,,Journal of inherited metabolic disease [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,13002004,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071107,1,0.00,,Journal of inorganic and organometallic polymers [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,13002016,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071107,1,0.00,,Journal of insect behavior [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,13002028,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071107,1,0.00,,Journal of insect conservation [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,1300203X,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071107,1,0.00,,Journal of intelligent information systems [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,13002041,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071107,1,0.00,,Journal of intelligent manufacturing [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,13002053,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071107,1,0.00,,Journal of interventional cardiac electrophysiology [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,13002065,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071107,1,0.00,,"Journal of logic, language, and information [electronic resource].",,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,13002077,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071107,1,0.00,,Journal of low temperature physics [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,13002089,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071107,1,0.00,,Journal of intelligent and robotic systems [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,11134987,SCSAGE,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,P,standing order,,,19600401,19600401,1,265.00,,America votes.,,0065-678X,library note: Reference Dept.; e_note: snstk; fund name: REFCO-2022; vendor note: account 0000140293,Independent order and receipt quantity,True,False,physical,Serial,,,,
SC,12978693,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071022,1,0.00,,Aquatic ecology [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,11178425,SCMIPP,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,P,,,,19700908,19700908,1,97.00,,Trudy Otdela drevnerusskoĭ literatury.,Institut russkoĭ literatury (Pushkinskiĭ dom). Otdel drevnerusskoĭ literatury.,0253-259X,"library note: Russian Dept.; e_note: snstk; fund name: RUSCO-2022; vendor note: If possible, will begin with v.52-11/25/08",Independent order and receipt quantity,True,False,physical,Serial,,,,
SC,11060736,SCHARRA,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,P,00953865,,,19860703,19860703,1,45.51,,Akzente.,,0002-3957,library note: German Dept.; e_note: snper  print only format available per OTTO (08/2018 gkm); fund name: GERSE-2022,Independent order and receipt quantity,True,True,physical,Journal,,,,
SC,13002375,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071107,1,0.00,,Journal of paleolimnology [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,13002387,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071107,1,0.00,,Journal of personnel evaluation in education [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,13002399,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071107,1,0.00,,Journal of philosophical logic [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,13002405,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071107,1,0.00,,Journal of polymer research [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,13002417,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071107,1,0.00,,Journal of porous materials [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,13002429,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071107,1,0.00,,Journal of primary prevention [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,13002430,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071107,1,0.00,,Journal of productivity analysis [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,1322735X,SCUCHIP,ongoing,Pending,true,SC,0,20991231,0,Purchase,C,,,,20040711,20090216,1,0.00,,Winterthur portfolio [electronic resource].,,1545-6927,order group: UCHIC; library note: Art Dept.; e_note: scint  paid on University of Chicago Press Journals Package; see 131382; fund name: ARTSE-2011,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,87492,SCUCHIP,ongoing,Pending,true,SC,0,20991231,0,Purchase,P,,,,20120316,20120316,1,0.00,,The social service review [electronic resource].,,1537-5404,order group: UCHIC; library note: School for Social Work; e_note: scint  paid on University of Chicago Press Journals Package; see 131382; fund name: X06-2011,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,1284620X,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,P,RB5080300AA549168169,,,20020709,20020709,1,2285.14,,Marine & freshwater research [electronic resource].,,1448-6059,"library note: Marine Sciences Program; e_note: scint   with 2006, switched to online only; fund name: MASSE-2022; vendor note: CSIRO subscriber no. S-101123",Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12978735,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071022,1,0.00,,Archival science [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12978747,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071022,1,0.00,,Archives and museum informatics [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12978760,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071022,1,0.00,,Archives of suicide research [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12978772,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071022,1,0.00,,Argumentation [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12978796,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071022,1,0.00,,Artificial intelligence and law [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12978802,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071022,1,0.00,,Artificial intelligence review [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12978838,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071022,1,0.00,,Asia Pacific journal of management [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,11605534,SCGIFT,ongoing,Pending,true,SC,0,20991231,20991231,Gift,C,,,,19930101,19930101,1,0.00,,Physicians' desk reference : PDR.,,,"library note:  Piccinino, R; e_note: ssnre Gift of Dr. Jay Sprong; fund name: REFSE-2011",Independent order and receipt quantity,True,True,physical,Serial,,,,
SC,12979429,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071023,1,0.00,,Climatic change [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12979430,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071023,1,0.00,,Clinical and experimental metastasis [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12979466,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071023,1,0.00,,Cluster computing [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,1297948X,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071024,1,0.00,,Colloid journal [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12981242,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071029,1,0.00,,Electronic commerce research [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12981254,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071029,1,0.00,,Empirica [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12981278,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071029,1,0.00,,Empirical software engineering [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,1298128X,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071029,1,0.00,,Employee responsibilities and rights journal [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12981291,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071029,1,0.00,,Entomologia experimentalis et applicata [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12981308,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071029,1,0.00,,"Environment, development and sustainability [electronic resource].",,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,1298131X,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071029,1,0.00,,Environmental and ecological statistics [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,12981321,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071029,1,0.00,,Environmental and resource economics [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,11121816,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,P,RB5080300AA935988006,,,19680101,19680101,1,75.48,,Visible language.,,0022-2224,library note: Art Dept.; e_note: saper  print only format available per Ebsconet 09/2017; fund name: ARTSE-2022,Independent order and receipt quantity,True,True,physical,Journal,,,,
SC,11162570,SCELSINS,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,P,,,,19740322,19740322,1,324.31,,Advances in genetics.,,0065-2660,library note: Biology Dept.; e_note: sscsk; fund name: SLGCO-2022,Independent order and receipt quantity,True,False,physical,Serial,,,,
SC,13002120,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071107,1,0.00,,Journal of mammary gland biology and neoplasia [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,13002132,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071107,1,0.00,,Journal of management & governance [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,13002144,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071107,1,0.00,,Journal of market-focused management [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,13002156,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071107,1,0.00,,Journal of materials science [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,13002168,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071107,1,0.00,,Journal of materials science letters [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,1300217X,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071107,1,0.00,,Journal of materials science. Materials in electronics [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,13002181,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071107,1,0.00,,Journal of materials science. Materials in medicine [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
SC,13002193,SCEBSCO,ongoing,Pending,true,SC,0,20991231,20991231,Purchase,C,,,,20030101,20071107,1,0.00,,Journal of mathematical chemistry [electronic resource].,,,e_note: scint,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
