PONUMBERPREFIX,PONUMBER,VENDORCODE,ORDERTYPE,WORKFLOWSTATUS,REENCUMBER,ACQUNITIDS,SUBSCRIPTIONFROM,SUBSCRIPTIONTO,RENEWALDATE,ACQUISITIONMETHOD,PAYMENTSTATUS,REFERENCENO,ORDERFORMAT,REQUESTOR,Z68_OPEN_DATE,Z68_ORDER_DATE,QUANTITYX,LISTUNITPRICE,Z68_ORDER_STATUS_DATE_X,Z13_TITLE,AUTHOR,Z68_ISBN,notes,checkinItems,manualPo,isSubscription,orderFormat,materialType,closeReason,closeReasonNote,paymentStatus,receiptStatus
UM,20211973,UMPROQ,ongoing,Pending,true,UM,0,0,0,Purchase,P,,,,20210226,20210226,1,1285.68,,Women and social movements in the United States 1600-2000.,,2164-5361,order group: Interdisc; library note: Annual Content Fee; fund name: ELECTRONIC RESOURCES-2022,Independent order and receipt quantity,True,False,electronic,Database,,,,
UM,20179839,UMPROQ,ongoing,Pending,true,UM,0,0,0,Purchase,P,,,,20170519,20170519,1,255.00,,Black women writers.,,,"order group: Afro-Am; library note: Vendor change to ProQuest 5/2017, nw.; fund name: ELECTRONIC RESOURCES-2022",Independent order and receipt quantity,True,False,electronic,Database,,,,
UM,20081010,UMPROQ,ongoing,Pending,true,UM,0,0,0,Purchase,P,,,,20070912,20070912,1,1927.80,,Digital Sanborn maps 1867-1970.,,,"order group: Reference; library note: Online access at ProQuest. Annual access fee.($315.00 each: MA,CT,ME,NH,VT,RI); fund name: ELECTRONIC RESOURCES-2022",Independent order and receipt quantity,True,True,electronic,Database,,,,
UM,20081063,UMPROQ,ongoing,Pending,true,UM,0,0,0,Purchase,P,,,,20070914,20070914,1,43914.59,,ProQuest dissertations & theses global.,,,"order group: Reference; library note:  3 yr renewal @ 2%, 2015-2017, ct. 2013 paid on order #20138333; fund name: ELECTRONIC RESOURCES-2022",Independent order and receipt quantity,True,True,electronic,Database,,,,
UM,3886037,UMSBRNT,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,,,,19990811,19990811,1,1198.50,,Sports market analytics.,,,order group: Business; library note:  Campus-wide access; fund name: ELECTRONIC RESOURCES-2022; vendor note: Subscription to begin with September 1999 (we have access for August 1999 beanother department on campus has it),Independent order and receipt quantity,True,True,electronic,Database,,,,
UM,4076321,UMHARR,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,,,,20000307,20000307,1,0.01,,"Thesaurus linguae latinae / editus auctoritate et consilio academiarum quinque germanicarum, Berolin",,,order group: German; library note: Contin A/V PA2361.T45  1900  +; fund name: STANDING ORDERS-2022; vendor note: Standing order for all parts EXCEPT those supplied with invoice VG 1262,Independent order and receipt quantity,True,False,physical,Serial,,,,
UM,20147351,UMIUSAM,ongoing,Pending,true,UM,0,0,0,Purchase,P,,,,20140521,20140521,1,6854.40,,ReferenceUSA.,,,"order group: Business; library note: new order (again), 5/14, ct.; fund name: ELECTRONIC RESOURCES-2022",Independent order and receipt quantity,True,False,electronic,Database,,,,
UM,2722495,UMLC-1,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,,,,19951006,20190213,1,685.00,,Cataloger's desktop / Library of Congress.,Library of Congress.,,"order group: LibSci; library note: Meghan lowered our current sub. to  4 concurrent users @ $685.00, 7/18/16, hd.  9 SMU, 2014, ct. License from 1 user to 15 sept 2001. Paid with LM credit card 8/1/06 lfm; fund name: BIBLIOGRAPHIC SERVICES-2022; vendor note: Please do not pay from deposit account in the future. Use credit card. lfm 2005",Independent order and receipt quantity,True,True,electronic,Database,,,,
UM,5435316,UMHARR,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,,,,20041110,20070427,13,0.01,,Corrosion handbook : corrosive agents and their interaction with materials / edited by Gerhard Kreys,,,order group: ChemEng; library note: Contin A/V TA418.74.D43  2004; fund name: STANDING ORDERS-2010; vendor note: Standing order beginning with volume 1  -- complete in 13 vols PREPUB PRICE = $4695.00,Independent order and receipt quantity,True,False,physical,Serial,,,,
UM,544228X,UMBIOMED,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,,,,20041122,20041122,1,3555.72,,[Membership] / BioMed Central Ltd.,BioMed Central Ltd.,,"order group: Sci, Gen; library note: Provides publishing discount for faculty.; fund name: MEMBERSHIPS-2022; vendor note: Membership begins December 2004.",Independent order and receipt quantity,True,True,electronic,Database,,,,
UM,4330572,UMNAS,ongoing,Pending,true,UM,0,20991231,20991231,Gift,P,,,,20001228,20001228,1,0.00,,"Gulf War and health / Carolyn E. Fulco, Catharyn T. Liverman, Harold C. Sox, editors ; Committee on",,,order group: HealthSci; library note:  Contin A/V DS 79.744 M44 G83 2000; Comes on s.o. to: National Research Council. All NAS-NAE-NRC monographs. (.o1267103). DO NOT POST INVOICES HERE.; fund name: STANDING ORDERS-2022; vendor note: Standing ordering beginning with vol. 1,Independent order and receipt quantity,True,False,physical,Serial,,,,
UM,20186336,UMPROQ,ongoing,Pending,true,UM,0,0,0,Purchase,P,,,,20180320,20180320,1,32499.03,,ABI/INFORM collection.,,,"order group: Business; library note: Previously paid on PQ Business Coll (20113475), now paid separately, 3/2018, nw.; fund name: ELECTRONIC RESOURCES-2022",Independent order and receipt quantity,True,False,electronic,Database,,,,
UM,4320244,UMCASLI,ongoing,Pending,true,UM,0,20991231,20991231,Gift,P,,,,20001218,20001218,1,0.01,,And whereas ... : papers on the vertebrate paleontology of Idaho honoring John A. White / edited by,,,order group: Anthro; library note:   Comes on subs to:Idaho Museum of Natural History occasional paper (.o1258552). DO NOT POST INVOICES HERE!!! To OC 04/19/01 sep; fund name: STANDING ORDERS-2022; vendor note: Standing order beginning with vol.1,Independent order and receipt quantity,True,False,physical,Serial,,,,
UM,20081008,UMPROQ,ongoing,Pending,true,UM,0,0,0,Purchase,P,,,,20070912,20070912,1,2063.13,,African American biographical database.,,,"order group: Afro-Am; library note: Agreed to 3 yr renewal @ 2%/year starting in FY15: FY15 - $1,673 FY16 - $1,706 FY17 - $1,740, ct 1/5/15; fund name: ELECTRONIC RESOURCES-2022",Independent order and receipt quantity,True,True,electronic,Database,,,,
UM,20143652,UMNERL1,ongoing,Pending,true,UM,0,0,0,Purchase,P,,,,20131216,20131216,1,1493.28,,International medieval bibliography.,,,order group: Reference; fund name: ELECTRONIC RESOURCES-2022,Independent order and receipt quantity,True,True,electronic,Database,,,,
UM,201311190,UMNERL1,ongoing,Pending,true,UM,0,0,0,Purchase,P,,,,20130612,20130612,1,1543.16,,CIAO : Columbia International Affairs Online.,,,order group: History; fund name: ELECTRONIC RESOURCES-2022,Independent order and receipt quantity,True,True,electronic,Database,,,,
UM,4695987,UMEBSCO,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,,,,20020322,20020322,1,1627.92,,Bibliography of Asian studies.,,,"order group: AsianLang; library note: Moved to Ebscohost platform, 5/16, ct.; fund name: ELECTRONIC RESOURCES-2022",Independent order and receipt quantity,True,True,electronic,Database,,,,
UM,20084195,UMEBSCO,ongoing,Pending,true,UM,0,0,0,Purchase,P,RB8042600AD478960107,,,20071030,20080131,1,3249.55,,The Journal of experimental medicine [electronic resource].,,,"order group: HealthSci; library note: Print canceled, online-only ordered for 2008, hd.; fund name: ELECTRONIC RESOURCES-2022",Independent order and receipt quantity,True,False,electronic,E-Journal,,,,
UM,4127560,UMEBSCO,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,,,,20000419,20000419,1,3782.16,,Book review digest plus (H.W. Wilson).,,,"order group: Reference; library note: Ebsco upgraded everyone who had Book Review Digest to Book Review Digest Plus, 5/17/12, hd.  Cancelled subs. with Nelinet in favor of switching to Ebsco platform, 5/28/04, lhb; fund name: ELECTRONIC RESOURCES-2022",Independent order and receipt quantity,True,True,electronic,Database,,,,
UM,20147249,UMNORTHE,ongoing,Pending,true,UM,0,0,0,Purchase,P,,,,20140512,20140512,1,918.00,,Women writers online.,,,"order group: WomenStud; library note: Moved from Brown, access @ www.wwp.northeastern.edu, 6/14, hd.; fund name: ELECTRONIC RESOURCES-2022",Independent order and receipt quantity,True,True,electronic,Database,,,,
UM,5143871,UMCLCD,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,,,,20031030,20031030,1,1263.78,,CLCD.,,,order group: ChildLit; library note: Let the vendor know when we receicve and pay an invoice - 2/18/2021 sas; fund name: ELECTRONIC RESOURCES-2022; vendor note: Subscription beginning with November 2003,Independent order and receipt quantity,True,True,electronic,Database,,,,
UM,101416X,UMJAPUB,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,,,,19900622,19710129,1,234.60,,Gunzō.,,,order group: AsianLang; library note: CIP Subs. includes:  Happy amusement and love soul magazine (.o4763762) DLC; fund name: SERIALS-2022,Independent order and receipt quantity,True,True,physical,Journal,,,,
UM,5169458,UMHARRE,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,,,,20031208,20031208,1,0.00,,Sämtliche Werke und Briefe / Hugo Ball ; herausgegeben von der Deutschen Akademie für Sprache und,"Ball, Hugo, 1886-1927.",,order group: German; library note: Contin Anal PT2603.A37 2003 bd.__; Comes on s.o. for VEROFFENTLICHUNG (.o1252744).  Check in on that record first.  DO NO POST INVOICES HERE!!; fund name: STANDING ORDERS-2022,Independent order and receipt quantity,True,False,physical,Serial,,,,
UM,20132723,UMEBSCO,ongoing,Pending,true,UM,0,0,0,Purchase,P,,,,20121026,20121026,1,15613.14,,FSTA : food science and technology abstracts.,,,order group: FoodSci; library note: Ordered from Ebsco to begin 2013. Access at EbscoHost. lfm; fund name: ELECTRONIC RESOURCES-2022,Independent order and receipt quantity,True,False,electronic,Database,,,,
UM,5156804,UMJSTOR,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,,,,20031114,20031114,1,7650.00,,JSTOR. Arts and sciences III collection.,"JSTOR (Organization), issuing body.",,order group: Interdisc; fund name: ELECTRONIC RESOURCES-2022,Independent order and receipt quantity,True,True,electronic,E-Journal Package,,,,
UM,4690357,UMSOCIAL,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,,,,20020311,20020311,1,2091.00,,Social Law Library's on-line databases.,,,order group: LegalStud; library note: 5 sim. Customer # UN663; fund name: ELECTRONIC RESOURCES-2022; vendor note:  Purchasing Massachusetts Substantive Law Library (12 Databases) Subscription beginning with 2002 (5 simultaneous users),Independent order and receipt quantity,True,True,electronic,Database,,,,
UM,2348196,UMEBSCO,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,RB8046500AA675034003,,,19940914,19940914,1,370.43,,Panorama.,,,order group: Reference; fund name: SERIALS-2022; vendor note: Subscription beginning with January 1995,Independent order and receipt quantity,True,True,physical,Journal,,,,
UM,20101318,UMACS,ongoing,Pending,true,UM,0,0,0,Purchase,P,,,,20090806,20090806,1,110275.26,,ACS publications.,,,"order group: Chemistry; library note: Renewed for 2021 with 1% discount, 9/3/2020, dlp; Direct to ACS for 2010, 8/6/09, ct.  This payment is for the ACS All Publications Package.; fund name: ELECTRONIC RESOURCES-2022",Independent order and receipt quantity,True,False,electronic,E-Journal Package,,,,
UM,20196938,UMFIS,ongoing,Pending,true,UM,0,0,0,Purchase,P,,,,20190523,20190523,1,552.67,,Mergent online.,,,order group: Business; library note: Country Reports Maintenance; fund name: ELECTRONIC RESOURCES-2022,Independent order and receipt quantity,True,True,electronic,Database,,,,
UM,4902361,UMFIS,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,,,,20030127,20030127,1,38277.21,,Mergent online.,,,"order group: Business; library note: Includes Country Reports;  Replaces FIS Online (.o1085979), 01-27-03, jcs.; fund name: ELECTRONIC RESOURCES-2022; vendor note: Subscription beginning with March 2003 (license for 5 simultaneous users).",Independent order and receipt quantity,True,True,electronic,Database,,,,
UM,20127586,UMEBSCO,ongoing,Pending,true,UM,0,0,0,Purchase,P,,,,20120214,20120214,1,300.90,,Readers' Guide retrospective: 1890-1982 (H.W. Wilson).,,,"order group: Reference; library note: ACCESS FEE. EBSCO aquired H.W. Wilson, 1/12, hd.  NERL brokered the deal.; fund name: ELECTRONIC RESOURCES-2022",Independent order and receipt quantity,True,True,electronic,Database,,,,
UM,4902440,UMHRAFP,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,,,,20030127,20030127,1,2952.90,,EHRAF collection of ethnography : a world of cultures at your fingertips.,,,"order group: Anthro; fund name: ELECTRONIC RESOURCES-2022; vendor note: This is the Vendor Yale for this resource, prviously pd to Nelinet, hd.",Independent order and receipt quantity,True,True,electronic,Database,,,,
UM,20143673,UMNERL1,ongoing,Pending,true,UM,0,0,0,Purchase,P,,,,20131216,20131216,1,1379.04,,Computing reviews [electronic resource].,,1530-6585,order group: CompSci; fund name: ELECTRONIC RESOURCES-2022,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
UM,4615311,UMB&T,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,,,,20011011,20011011,1,0.00,,"Polyimides and other high temperature polymers : synthesis, characterization and applications / edit",,,order group: ChemEng; library note: Contin AV to TP1180.P66 P65 2001; fund name: STANDING ORDERS-2022; vendor note: Standing order for volume 2+,Independent order and receipt quantity,True,False,physical,Serial,,,,
UM,1970227,UMHARR,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,,,,19930729,19930729,1,0.01,,"Schillers Werke. : Nationalausg. / Im Auftrag des Goethe- und Schiller-Archivs, des Schiller-Nationa","Schiller, Friedrich, 1759-1805.",,order group: German; library note: Contin A/V  PT2465.B43; fund name: STANDING ORDERS-2022,Independent order and receipt quantity,True,False,physical,Serial,,,,
UM,5230913,UMB&T,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,,,,20040211,20040211,1,0.01,,"Plants of Central Asia : plant collections from China and Mongolia / [editor-in-chief], V.I. Grubov.",,,order group: Biology; library note: Contin A/V; Cat to Sci QK374.R23613  1999; fund name: STANDING ORDERS-2022; vendor note: Standing order beginning with volume 8C,Independent order and receipt quantity,True,False,physical,Serial,,,,
UM,20212119,UMNERL1,ongoing,Pending,true,UM,0,0,0,Purchase,P,,,,20210318,20210318,1,1025.10,,L'Année philologique.,,1999-4818,order group: Classics; library note: This recofrd for transaction for NERL payment/credit for 2021; fund name: ELECTRONIC RESOURCES-2022,Independent order and receipt quantity,True,False,electronic,Database,,,,
UM,20099113,UMGREY,ongoing,Pending,true,UM,20090115,20901231,20991231,Purchase,P,,,,20090113,20090113,1,712.98,,Sports market place directory.,,,order group: SportMgmt; fund name: ELECTRONIC RESOURCES-2022,Independent order and receipt quantity,True,False,electronic,Database,,,,
UM,20099116,UMGREY,ongoing,Pending,true,UM,20090115,20991231,20991231,Purchase,P,,,,20090113,20090113,1,447.78,,The Grey House performing arts directory.,,,order group: Business; fund name: ELECTRONIC RESOURCES-2022,Independent order and receipt quantity,True,False,electronic,Database,,,,
UM,20099117,UMGREY,ongoing,Pending,true,UM,20090115,20991231,20991231,Purchase,P,,,,20090113,20090113,1,1069.98,,Directory of venture capital & private equity firms.,,,order group: Business; fund name: ELECTRONIC RESOURCES-2022,Independent order and receipt quantity,True,False,electronic,Database,,,,
UM,20099981,UMMORN,ongoing,Pending,true,UM,0,0,0,Purchase,P,,,,20090212,20090212,1,7352.16,,Morningstar investment research center.,,,order group: Business; fund name: ELECTRONIC RESOURCES-2022,Independent order and receipt quantity,True,False,electronic,Database,,,,
UM,20183472,UMCENGAGE,ongoing,Pending,true,UM,0,0,0,Purchase,P,,,,20171215,20171215,1,0.00,,U.S. Declassified Documents Online.,,,order group: Interdisc; library note: 2016 and 2017 updates - 12/15/2017 sas; fund name: ELECTRONIC RESOURCES-2022,Independent order and receipt quantity,True,False,electronic,Database,,,,
UM,20164181,UMCENGAGE,ongoing,Pending,true,UM,0,0,0,Purchase,P,,,,20151116,20151116,1,359.56,,U.S. Declassified Documents Online.,,,order group: Interdisc; fund name: ELECTRONIC RESOURCES-2022,Independent order and receipt quantity,True,False,electronic,Database,,,,
UM,20179399,UMWALDO,ongoing,Pending,true,UM,20171101,20180630,0,Purchase,P,,,,20170503,20170503,1,5883.76,,American national biography online.,,,order group: History-Ke; library note: Moved to WALDO 05/03/2017 nw.; e_note: Pro-rated 11/01/17 - 06/30/18; fund name: ELECTRONIC RESOURCES-2022,Independent order and receipt quantity,True,False,electronic,Database,,,,
UM,20188711,UMEBSCO,ongoing,Pending,true,UM,0,0,0,Purchase,P,RB8042668AD616937688,,,20180530,20180530,1,4890.03,,Nature bundle [electronic resource].,,,"order group: Sci, Gen; library note: Nature Physical Sciences full collection: Chemical Biology, Materials, Physics, Nanotechnology, Photonics, Oncogene & Oncogene Reviews, Chemistry, Climate Change.; fund name: ELECTRONIC RESOURCES-2022",Independent order and receipt quantity,True,False,electronic,E-Journal Package,,,,
UM,4723478,UMAMSCE,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,,,,20020523,20211025,1,18450.00,,ASCE journals.,,,order group: CivilEng; fund name: ELECTRONIC RESOURCES-2022; vendor note: Subscription beginning with 2002,Independent order and receipt quantity,True,True,electronic,E-Journal Package,,,,
UM,470258X,UMEBSCO,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,RB8042600AD967516550,,,20020409,20020409,1,385.43,,The world Shakespeare bibliography online / edited by James L. Harner.,,,"order group: English; library note: Moving to Oxford Univ. Press 1/2019, jmr;  Now offered by Project Muse; fund name: ELECTRONIC RESOURCES-2022; vendor note: Subscription beginning with 2002",Independent order and receipt quantity,True,True,electronic,Database,,,,
UM,233933X,UMEBSCO,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,RB8046500AA082962606,,,19940909,19940909,1,79.94,,Artforum international.,,,order group: Art; fund name: SERIALS-2022; vendor note: Subscription beginning with January 1995,Independent order and receipt quantity,True,True,physical,Journal,,,,
UM,4717119,UMARTFL,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,*ARTFL project @ Univ. of Chic,,,20020506,20020425,1,510.00,,The ARTFL project.,,,"order group: FrenItal; library note: They do not accept CC pymts., 12/12/06, hd.; fund name: ELECTRONIC RESOURCES-2022; vendor note: Purchasing ARTFL through the Univ. of Chicago.",Independent order and receipt quantity,True,True,electronic,Database,,,,
UM,4666616,UMEBSCO,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,,,,20020111,20020111,1,1351.50,,Left index [electronic resource].,,,"order group: Reference; library note:  Print format discontinued, now electronic only; fund name: ELECTRONIC RESOURCES-2022; vendor note: Subscription beginning with 2002",Independent order and receipt quantity,True,True,electronic,Database,,,,
UM,20084328,UMEBSCO,ongoing,Pending,true,UM,0,0,0,Purchase,P,RB8042668AD481927032,,,20071031,20071031,1,3453.55,,Journal of homosexuality [electronic resource].,,1540-3602,order group: Sociology; library note: Online-only ordered for 2008. 10/2007 lfm; fund name: ELECTRONIC RESOURCES-2022,Independent order and receipt quantity,True,False,electronic,E-Journal,,,,
UM,2892777,UMEBSCO,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,RB8046500AA190465401,,,19960329,19960329,1,107.63,,Centro journal / Centro de Estudios Puertorriqueños.,,,"order group: LatAmer; library note: Request not to cancel, G. Bernake-Ramos, 2010 review, ct.; fund name: SERIALS-2022; vendor note: Subscription beginning with 1996 issues (Title no. 190-438-341)",Independent order and receipt quantity,True,True,physical,Journal,,,,
UM,20086105,UMEBSCO,ongoing,Pending,true,UM,0,0,0,Purchase,P,RB8042668AD485666054,,,20071203,20071203,1,1229.07,,Journal of library administration [electronic resource].,,1540-3564,order group: LibSci; library note: Online-only ordered for 2008. 12/2007 lfm; e_note: price is a guess; fund name: ELECTRONIC RESOURCES-2022,Independent order and receipt quantity,True,False,electronic,E-Journal,,,,
UM,200816126,UMEBSCO,ongoing,Pending,true,UM,0,0,0,Purchase,P,,,,20080507,20080507,1,58926.40,,Academic search premier.,,,"order group: Interdisc; library note:   Subscription includes:  ERIC (.o4977932) EBSCO Database / Interface sas; e_note: Negotiated by FCI, now renew & pay Ebsco directly, 5/7/8, hd.; fund name: ELECTRONIC RESOURCES-2022",Independent order and receipt quantity,True,True,electronic,Database,,,,
UM,2474499,UMEBSCO,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,,,,19950106,19950106,1,6364.94,,GeoRef.,,,order group: Geoscience; library note:  FCLC pricing but pay direct Ebsco.; fund name: ELECTRONIC RESOURCES-2022,Independent order and receipt quantity,True,True,electronic,Database,,,,
UM,3364197,UMEBSCO,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,,,,19970915,19970915,1,15811.86,,MLA international bibliography.,,,order group: Reference; library note:  FY'04 on through Ebsco with FCLC price.; fund name: ELECTRONIC RESOURCES-2022,Independent order and receipt quantity,True,True,electronic,Database,,,,
UM,20137905,UMB&T,ongoing,Pending,true,UM,0,0,0,Purchase,P,,,,20130110,20130110,1,59.72,,Essay / American Oriental Society.,,,"order group: History; library note: Series inactive; order still on file, will accept if new vols sent;6/20/07; fund name: STANDING ORDERS-2022",Independent order and receipt quantity,True,False,physical,Book,,,,
UM,4953472,UMEBSCO,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,,,,20030313,20030313,1,8044.74,,Environment index.,,,order group: Environmen; fund name: ELECTRONIC RESOURCES-2022,Independent order and receipt quantity,True,True,electronic,Database,,,,
UM,3364161,UMEBSCO,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,,,,19970915,19970915,1,50437.36,,PsycINFO.,,,order group: Psychology; library note:  Pay EBSCO directly - a FCLC deal - 7/1/2005 sas; fund name: ELECTRONIC RESOURCES-2022,Independent order and receipt quantity,True,True,electronic,Database,,,,
UM,336415X,UMEBSCO,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,,,,19970915,19970915,1,2792.76,,AGRICOLA.,,,order group: EnvScience; library note:  Up through FY01 paid FiveC. FY02-FY03 NELINET. FY04 to Ebsco.; fund name: ELECTRONIC RESOURCES-2022; vendor note: Moved to site license 7/1/06 lfm.,Independent order and receipt quantity,True,True,electronic,Database,,,,
UM,20151395,UMEBSCO,ongoing,Pending,true,UM,0,0,0,Purchase,P,RB8042668AA171433694,,,20140811,20140811,1,86954.23,,Cambridge journals online.,,,order group: Interdisc; fund name: ELECTRONIC RESOURCES-2022,Independent order and receipt quantity,True,True,electronic,E-Journal Package,,,,
UM,5482458,UMYANK1,ongoing,Pending,true,UM,0,20991231,20991231,Gift,P,,,,20050118,20150129,1,0.00,,"The papers of Thomas Jefferson. Retirement series / J. Jefferson Looney, editor.","Jefferson, Thomas, 1743-1826, author.",,order group: History-Ke; library note: Contin A/V E302 .J442 2004b;Comes on s.o. to: PAPERS OF THOMAS JEFFERSON (.o1808035).  DO NOT POST INVOICES HERE!! We received a no-charge replacement for vol 2 of Retirement series 06/20/06; fund name: STANDING ORDERS-2022; vendor note: Standing order beginning with volume 1,Independent order and receipt quantity,True,False,physical,Serial,,,,
UM,5483049,UMKKBK,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,,,,20050119,20050119,1,2041.90,,JapanKnowledge Lib = ジャパンナレッジ Lib.,,,order group: AsianLang; fund name: ELECTRONIC RESOURCES-2022,Independent order and receipt quantity,True,True,electronic,Database,,,,
UM,4723466,UMEBSCO,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,,,,20020523,20020523,1,44515.86,,PsycARTICLES.,,,"order group: Psychology; library note:  We share this w/ 4 Coll.; deal through NERL, but 5 Coll. serves as coordinator, 5/23/02, lhb; 7/03 we're switching to EbscoHost platform, lhb; fund name: ELECTRONIC RESOURCES-2022",Independent order and receipt quantity,True,True,electronic,Database,,,,
UM,500469X,UMEBSCO,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,,,,20030508,20030508,1,10307.10,,Social sciences full text.,,,"order group: Sociology; library note:  Switched from Silverplatter's Social sciences index to this product, lhb; fund name: ELECTRONIC RESOURCES-2022; vendor note: Subscription beginning with 7/03",Independent order and receipt quantity,True,True,electronic,Database,,,,
UM,499663X,UMEBSCO,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,,,,20030501,20030501,1,9846.11,,ATLA religion database.,,,order group: Philosophy; library note:  Pay EBSCO directly - a FCLC deal - 7/1/2005 sas.; fund name: ELECTRONIC RESOURCES-2022; vendor note: Subscription beginning with 5/1/03,Independent order and receipt quantity,True,True,electronic,Database,,,,
UM,20083290,UMEBSCO,ongoing,Pending,true,UM,0,0,0,Purchase,P,RB8042668AD481552028,,,20071025,20071025,1,635.53,,"Journal of herbs, spices & medicinal plants [electronic resource].",,1540-3580,order group: PlantSoil; library note: Online-only ordered for 2008. 10/2007 lfm; fund name: ELECTRONIC RESOURCES-2022,Independent order and receipt quantity,True,False,electronic,E-Journal,,,,
UM,5480528,UMARTST,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,,,,20050114,20050114,1,23618.10,,Artstor.,,,order group: Art; fund name: ELECTRONIC RESOURCES-2022,Independent order and receipt quantity,True,True,electronic,Database,,,,
UM,20182064,UMNERL1,ongoing,Pending,true,UM,0,0,0,Purchase,P,,,,20170921,20170921,1,126729.90,,SciFinder.,,,"order group: Chemistry; library note: Now paid through NERL. 09/21/2017. NW. License is a consortial through NERL but we pay ACS directly. PhD 2 pkg for 6 seats, 12/08, ct.; fund name: ELECTRONIC RESOURCES-2022",Independent order and receipt quantity,True,True,electronic,Database,,,,
UM,4947319,UMHRAFP,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,,,,20030311,20030311,1,1218.90,,EHRAF archaeology.,,,order group: Anthro; fund name: ELECTRONIC RESOURCES-2022,Independent order and receipt quantity,True,True,electronic,Database,,,,
UM,20129544,UMB&T,ongoing,Pending,true,UM,0,0,0,Purchase,P,,,,20120417,20120417,1,147.86,,The Cambridge history of the book in Britain.,,,order group: LibSci; library note:  Contin a/V Z8.G7 C36 1998; Published out of order DLC; fund name: STANDING ORDERS-2022,Independent order and receipt quantity,True,False,physical,Serial,,,,
UM,493894X,UMB&T,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,,,,20030227,20030227,1,40.00,,"On poems / Philodemus ; edited with introduction, translation, and commentary by Richard Janko.","Philodemus, approximately 110 B.C.-approximately 40 B.C.",,"order group: CompLit; library note: B. Breed wants to keep, 2010 review, ct. Contin A/V PN1040 .P4413 2000; fund name: STANDING ORDERS-2021; vendor note: Standing order beginning with volume 1",Independent order and receipt quantity,True,False,physical,Serial,,,,
UM,3362802,UMEBSCO,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,RB8046500AA668474000,,,19970912,19970912,1,29.72,,Outside.,,,order group: SportMgmt; fund name: SERIALS-2022; vendor note: Subscription beginning with 1998 (Title #668-474-000),Independent order and receipt quantity,True,True,physical,Journal,,,,
UM,5265459,UMDUMMY,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,,,,20040318,20040318,1,0.00,,ARC news / Environmental Systems Research Institute.,,,order group: Geoscience; library note:  Subscription is gift of Larry Feldman Address changed so that this is mailed directly to Acq to check in; fund name: SERIALS-2022,Independent order and receipt quantity,True,True,physical,Journal,,,,
UM,5240852,UMJSTOR,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,,,,20040220,20040220,1,4080.00,,JSTOR. Arts & sciences VII collection.,,,order group: Interdisc; library note: This is annual access fee.; fund name: ELECTRONIC RESOURCES-2022,Independent order and receipt quantity,True,True,electronic,E-Journal Package,,,,
UM,5241029,UMJSTOR,ongoing,Pending,true,UM,0,20991231,20991231,Purchase,P,,,,20040220,20040220,1,7267.50,,JSTOR. Arts & sciences IV collection.,"JSTOR (Organization), issuing body.",,order group: Interdisc; fund name: ELECTRONIC RESOURCES-2022,Independent order and receipt quantity,True,True,electronic,E-Journal Package,,,,
