PONUMBERPREFIX,PONUMBER,VENDORCODE,ORDERTYPE,WORKFLOWSTATUS,REENCUMBER,ACQUNITIDS,SUBSCRIPTIONFROM,SUBSCRIPTIONTO,RENEWALDATE,ACQUISITIONMETHOD,PAYMENTSTATUS,REFERENCENO,ORDERFORMAT,REQUESTOR,Z68_OPEN_DATE,Z68_ORDER_DATE,QUANTITYX,LISTUNITPRICE,Z68_ORDER_STATUS_DATE_X,Z13_TITLE,AUTHOR,Z68_ISBN,notes,checkinItems,manualPo,isSubscription,orderFormat,materialType,closeReason,closeReasonNote,paymentStatus,receiptStatus
HC,10033,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,257912,,,20101027,20101027,1,319.29,,Dance research : the journal of the Society for Dance Research.,,0264-2875,order group: SS; library note: 2021-07-23 Collection Dev Mtg - Renew; ss; print and online; e_note: Price updated per Prenax site 2021-12-12 jlb; fund name: PERCPROPE-2022,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
HC,10115,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,257969,,,20101028,20110921,1,209.81,,Middle East report.,,0899-2851,order group: DS; library note: ds; fund name: PERCSI-2019,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20181129,fully paid,fully received
HC,10004,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,257849,,,20101027,20101027,1,86.50,,Artforum international.,,1086-7058,order group: SS; library note: 2021-07-23 Collection Dev Mtg - Renew; Moved to PERCPROP for 2021 (END-GLOS smaller FY2021) jlb; includes Bookforum which we don't keep; print and free online; e_note: Price updated per Prenax site 2021-10-12 jlb; fund name: END-GLOS-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,10203,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,258141,,,20101028,20101028,1,225.07,,Youth theatre journal.,,0892-9092,order group: SS; library note: 2021-07-23 Collection Dev Mtg - Renew - Has Usage; e_note: Price updated per Prenax site 2021-12-12 jlb; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
HC,66067492,HCBATS,ongoing,Closed,False,HC,0,20991231,0,Purchase,P,,,,19970903,20070926,1,0.00,,Peterson's guide to two-year colleges.,,0894-9328,order group: CP; library note: cp  order record shared with guide to four-year colleges; e_note: Comes with Peterson's 4 year,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20190524,fully paid,fully received
HC,10151,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,258098,,,20101028,20101028,1,28.99,,Poets & writers.,,0891-6136,order group: SS; library note: ss; print only; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,9980,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,,,,20101027,20101217,1,138.86,,African American review.,,1062-4783,order group: SS; library note: Cancelled 5.30.19 per librarians; ss bv; fund name: PERSS-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20190530,fully paid,fully received
HC,10258,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,258148,,,20101102,20101102,1,575.37,,Journal of dance education : official publication of the National Dance Education Organization.,,1529-0824,order group: SS; library note: Cancelled 5.20.19 per librarians; ss; Higher Education Membership; fund name: PERSS-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,66209481,HCEBDS,ongoing,Pending,true,HC,20090701,20990630,20991231,Purchase,P,288‑340‑847,,,20031208,20071004,1,16299.00,,Academic search premier.,,,"order group: CP; library note: cp  EBSCO product purchased consortially originally billed directly by EBSCO, 5-C as of 7/04; e_note: 2006=$4160; fund name: PERCPROPE-2022; vendor note: vendor was FIVS until FY2009",Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,1113,HCEBDS,ongoing,Pending,true,HC,20090701,20100630,20991231,Purchase,P,288‑341‑753,,,20070109,20071004,1,2934.80,,ATLA religion database [electronic resource],,,order group: DS; library note: 1/2 Dan + 1/2 Bonnie; fund name: PERCPROPE-2022,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,66163948,HCNRLS,ongoing,Pending,true,HC,20080101,20081231,20991231,Purchase,P,,,,20020110,20071004,1,2381.00,,AP images [electronic resource].,,,"order group: CP; library note: Changed from CP to BS/SS split per Alana & Rachel 9.25.17; vendor changed from direct to NERL, 12-13-05; e_note: Price for 2022 calendar year. 2181 for db, 250 CRL fee.; fund name: PERCPROPE-2022",Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,10178,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,258112,,,20101028,20101028,1,913.62,,Sex education.,,1468-1811,order group: DS; library note: 2021-07-23 Collection Dev Mtg - Renew - Has Usage; fund name: PERCPROPE-2022,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
HC,66248516,HCCUPS,ongoing,Closed,False,HC,20110701,20120630,0,Purchase,P,,,,20050429,20070926,1,933.00,,The Columbia Granger's World of poetry [electronic resource].,,,order group: BV; library note: Cancelled 5.24.19 per librarians; bv; e_note: 2006=$556.00  5/10-6/11 (14mo.) $760.50; fund name: PERHACUE-2019,Independent order and receipt quantity,True,True,electronic,Database,Cancelled,Library Cancelled 20190524,fully paid,fully received
HC,1115,HCEBDS,ongoing,Pending,true,HC,20090701,20100630,20991231,Purchase,P,RB8050800AA583566930,,,20070109,20071004,1,4373.00,,MLA bibliography [electronic resource].,,,order group: SS; library note: 1/2 Bonnie - 1/2 Serena; fund name: PERCPROPE-2022,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,10099,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,257948,,,20101028,20101028,1,393.49,,The journal of American culture.,,1542-7331,order group: BV; library note: Cancelled 5.20.19 per librarians; Changing to online only starting 1/2014; bv; fund name: PERHACUE-2019,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,66161848,HCPRQS,ongoing,Closed,False,HC,20111101,20121031,0,Purchase,P,,,,20011214,20071004,1,5380.00,,ProQuest historical newspapers. New York times [electronic resource].,,0362-4331,order group: CP; library note: Cancelled 6.10.19 per librarians; cp; fund name: PERCPROPE-2019,Independent order and receipt quantity,True,True,electronic,Database,Cancelled,Library Cancelled 20190610,fully paid,fully received
HC,1114,HCEBDS,ongoing,Pending,true,HC,20090701,20100630,20991231,Purchase,P,066‑167‑149,,,20070109,20071004,1,7220.00,,PsycINFO [electronic resource].,,,order group: CP; fund name: PERCPROPE-2022; vendor note: quote RB8050800AA288357742,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,10196,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,258130,,,20101028,20101028,1,37.80,,Utne.,,,order group: CP; library note: Cancelled 5.20.19 per librarians; cp; fund name: PERCPROP-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,15365,HCEBDS,ongoing,Pending,true,HC,20140101,20141231,0,Purchase,P,,,,20131203,20131203,1,6844.00,,PsycARTICLES [electronic resource].,,,"order group: TAGOG; library note: Billed by EBSCO in FY14; e_note: FY2021 price $6,844.00.; fund name: PERCPROPE-2022",Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,66171192,HCEBDS,ongoing,Pending,true,HC,20090701,20100630,20991231,Purchase,P,RB8059700AA288336324,,,20020426,20071004,1,1844.00,,RILM abstracts of musical literature [electronic resource].,,,"order group: CP; library note: Changing to 100% SS per Rachel 7.26.13; CP 2/3 and SS 1/3; e_note: Price decreased in FY16 to fit 11ths formula; FY'07 cp=$1828.75, ss=$746.25; FY'08 cp=$1556.74, ss=$635.26; fund name: PERCPROPE-2022; vendor note: vendor changed from NELS to EBSS on 7/5/05",Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,10098,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,257947,,,20101028,20101028,1,450.68,,The Journal of African American history.,,1548-1867,order group: DS; library note: 2021-07-23 Collection Dev Mtg - Renew; online only; e_note: Online only starting 1/1/18; fund name: PERCPROPE-2022,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
HC,10014,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,257877,,,20101027,20110921,1,85.00,,Boston review.,,0734-2306,order group: CP; library note: 2021-07-23 Renewed. LM$ 60.90 - expect supplemental inv; e_note: Price updated per Prenax site 2021-10-12 jlb; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,66229868,HCARTS,ongoing,Pending,true,HC,20090101,20091231,20991231,Purchase,P,,,,20040803,20070926,1,3092.00,,ARTstor [electronic resource],,,"order group: CP; library note: FY23 will be 5% less - $2,937.40, and FY24 $2,790.53 again; e_note: Applied covid credit memos to invoice; fund name: PERCPROPE-2022",Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,66238146,HCEBDS,ongoing,Closed,False,HC,20090101,20091231,0,Purchase,P,RB8059700AA288339989,,,20041207,20071004,1,6018.00,,Communication & mass media complete [electronic resource].,,,order group: BV; library note: Cancelled 6.7.19 per librarians; hs & bv split cost equally; fund name: PERHACUE-2019,Independent order and receipt quantity,True,True,electronic,Database,Cancelled,Library Cancelled 20190607,fully paid,fully received
HC,10028,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Gift,P,,,,20101027,20120710,1,0.00,,Contact quarterly.,,0198-9634,order group: SS; library note: 2021-07-23 Collection Dev Mtg - Let Expire (open access); fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,10005,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,257850,,,20101027,20101027,1,83.93,,ARTnews.,,0004-3273,order group: SS; library note: 2021-12-17 Pub ceasing print. 2021-07-23 Collection Dev Mtg - Renew; ss; print; e_note: Price updated per Prenax site 2021-10-12 jlb; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,Vendor Cancelled 20220112,Vendor Cancelled 20220112,fully paid,fully received
HC,10661,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,,,,20101123,20101124,1,0.00,,Consumer reports Buying guide issue.,,0010-7174,order group: CP; library note: c/w Consumer reports,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,10103,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,257954,,,20101028,20101028,1,168.53,,The Journal of philosophy.,,0022-362X,order group: BV; library note: Cancelled 5.20.19 per librarians; bv; fund name: PERHACU-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,10138,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,258088,,,20101028,20101028,1,656.62,,Oxford art journal.,,0142-6540,order group: SS; library note: Cancelled 5.20.19 per librarians; ss; fund name: PERSSE-2019,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,20466,HCYBPA,ongoing,Closed,False,HC,20190101,20191231,0,Purchase,P,,,,20190702,20190918,1,126.00,,The Almanac of American politics.,,0362-076X,order group: RN; library note: 2021-07-23 Cancelled (print volume is not where students will look for this info; overpriced jlb). latest volume in reference; back volumes in stacks; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20210809,fully paid,fully received
HC,66030560,HCBATS,ongoing,Closed,False,HC,20080101,20091231,0,Purchase,P,,,,19950906,20070926,1,141.00,,The Almanac of American politics.,,0362-076X,order group: DS; library note: ds; published every other year; e_note: 2006=$89.87; fund name: PERCPROP-2022; vendor note: 2008 expected Sept 2007,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20190702,fully paid,fully received
HC,10213,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,,,,20101028,20101028,1,67.68,,The Granta.,,0017-3231,order group: BV; library note: 2021-07-23 Collection Dev Mtg - Renew; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,20426,HCYBPA,ongoing,Pending,true,HC,20190101,20191231,0,Purchase,P,,,,20190524,20190524,1,157.61,,Advances in the study of behavior.,,0065-3454,order group: ADCOG; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,6603016X,HCBATS,ongoing,Closed,False,HC,20090101,20091231,0,Purchase,P,,,,19950809,20070926,1,150.45,,Advances in the study of behavior.,,0065-3454,order group: CS; library note: swb; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20190524,fully paid,fully received
HC,10105,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,257958,,,20101028,20101028,1,272.53,,Journal of the American Academy of Religion.,American Academy of Religion.,0002-7189,order group: BV; library note: Cancelled 5.20.19 per librarians; Changing to online only starting 1/2014; bv; fund name: PERHACUE-2019,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,9998,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,257843,,,20101027,20110921,1,86.01,,Aperture.,,0003-6420,order group: SS; library note: 2021-07-23 Collection Dev Mtg - Renew; ss; print and free digital; includes the photobook review; e_note: Price updated per Prenax site 2021-10-12 jlb; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,10000,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,,,,20101027,20120710,1,75.60,,Architectural record.,,0003-858X,order group: SS; library note: Cancelled 5.20.19 per librarians; ss; fund name: PERSS-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,10001,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,257846,,,20101027,20101027,1,271.95,,The Architectural review.,,0003-861X,order group: SS; library note: Cancelled 5.20.19 per librarians; ss; fund name: PERSS-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,10106,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,257959,,,20101028,20101028,1,241.50,,Journal of traditional Chinese medicine = Chung i tsa chih ying wen pan / sponsored by All-China Ass,,0254-6272,order group: NS; library note: Cancelled 5.20.19 per librarians; hs  fund changed to GLOBE as of 2005-06; fund name: END-GLOS-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,20173,HCYBPA,ongoing,Pending,true,HC,0,0,0,Purchase,P,,,,20190104,20190104,1,36.90,,The Pushcart prize : best of the small presses.,,0149-7863,order group: RB; library note: check in and then give to cataloger; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,66038467,HCBATS,ongoing,Closed,False,HC,20090101,20091231,0,Purchase,P,,,,19951207,20080530,1,35.21,,The Pushcart prize : best of the small presses.,,0149-7863,order group: SS; library note: ss bv; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20190104,fully paid,fully received
HC,10003,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,US-250945,,,20101027,20120710,1,83.95,,Art in America.,,0004-3214,order group: SS; library note: 2021-07-23 Collection Dev Mtg - Renew; ss; print; e_note: Price updated per Prenax site 2021-10-12 jlb; fund name: PERCPROP-2022; vendor note: Publisher ref INA0004235156,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,10110,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,257963,,,20101028,20110921,1,147.00,,Cahiers du cinéma.,,0008-011X,order group: BV; library note: Cancelled 5.20.19 per librarians; fund name: PERHACU-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,10169,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,258102,,,20101028,20101028,1,427.99,,Representations.,,0734-6018,order group: BV; library note: 2021-07-23 Collection Dev Mtg - Renew; bv; online only; fund name: PERCPROPE-2022,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
HC,10027,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,257905,,,20101027,20101027,1,41.00,,Consumer reports.,,0010-7174,order group: CP; library note: 2021-07-23 Collection Dev Mtg - Renew & Review FY23; cp -- includes Buying Guide; print only; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,10032,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Gift,P,257910,,,20101027,20101027,1,0.00,,Daedalus : proceedings of the American Academy of Arts and Sciences.,,0011-5266,order group: CP; library note: FY2021 journal changing to open access; will be free as of 2021-01. 2020-10-13 jlb.; e_note: FY2021 journal changing to open access; will be free as of 2021-01. 2020-10-13 jlb.; fund name: PERCPROPE-2022,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
HC,10037,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,272989,,,20101028,20101028,1,459.85,,Economic development and cultural change.,,0013-0079,order group: DS; library note: Cancelled 5.20.19 per librarians; ds; fund name: PERCSIE-2019,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,10008,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,257853,,,20101027,20101027,1,433.11,,Australasian journal of philosophy.,,0004-8402,order group: BV; library note: Changing to online only starting 1/2014; bv; fund name: PERHACU-2019,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20190124,fully paid,fully received
HC,10188,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,258122,,,20101028,20101028,1,1554.00,,"Teachers College record / Teachers College, Columbia University.",,0161-4681,"order group: DS; library note: Cancelled 5.20.19 per librarians; Use all funds in END-PATT, charge rest to PERCSIE.; fund name: PERCSIE-2019",Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,10104,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,257957,,,20101028,20101028,1,270.80,,The Journal of religion.,,0022-4189,order group: BV; library note: Cancelled 5.20.19 per librarians; bv; online only starting 11/1/13; fund name: PERHACUE-2019,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,10167,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,258100,,,20101028,20101028,1,304.45,,Proceedings of the Aristotelian Society.,Aristotelian Society (Great Britain).,0066-7374,order group: BV; library note: Cancelled 5.20.19 per librarians; Changing to online only starting 1/2014; bv; fund name: PERHACUE-2019,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,10118,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,258067,,,20101028,20101028,1,463.58,,Mind.,,0026-4423,order group: BV; library note: Cancelled 5.20.19 per librarians; bv; fund name: PERHACUE-2019,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,10182,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,258116,,,20101028,20101028,1,70.45,,Sinister wisdom.,,0196-1853,order group: CP; library note: 2021-07-23 Collection Dev Mtg - Renew; cp; print only; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,10207,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,,,,20101028,20120710,1,517.44,,Feminist studies : FS.,,0046-3663,order group: DS; library note: 2021-07-23 Collection Dev Mtg - Renew; print and online; fund name: PERCPROPE-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,10049,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,,,,20101028,20120710,1,107.41,,The Georgia review.,,0016-8386,order group: CP; library note: 2021-07-23 Collection Dev Mtg - Renew; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,10052,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,257936,,,20101028,20101214,1,132.30,,Harvard business review.,,0017-8012,order group: DS; library note: Cancelled 5.20.19 per librarians; ds; fund name: PERCSI-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,10054,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,272988,,,20101028,20101028,1,286.76,,History of religions.,,0018-2710,order group: BV; library note: Cancelled 5.20.19 per librarians; Changing to online only starting 1/2014; bv; fund name: PERHACUE-2019,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,10126,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,,,,20101028,20120710,1,68.14,,National review.,,0028-0038,order group: CP; library note: 2021-07-23 Collection Dev Mtg - Let Expire (access via EBSCO); fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,10209,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,,,,20101028,20120710,1,48.27,,New letters.,,0146-4930,order group: SS; library note: 2021-07-23 Collection Dev Mtg - Renew; print only; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,10135,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,258084,,,20101028,20101028,1,103.89,,The New York review of books.,,0028-7504,order group: CP; library note: 2021-07-23 Collection Dev Mtg - Renew; print only; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,10227,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,258097,,,20101028,20110921,1,51.40,,Poetry.,,0032-2032,library note: ss; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,18627,HCYBPA,ongoing,Closed,False,HC,20170101,20171231,0,Purchase,P,,,,20170203,20170203,1,14.44,,The World almanac and book of facts.,,0084-1382,order group: CP; library note: Cancelled 5.23.19 per librarians; Changed to YBP from BAT; fund name: PERCPROP-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20190524,fully paid,fully received
HC,11217,HCWOLS,ongoing,Closed,False,HC,20110217,20120216,0,Purchase,P,267980,,,20110217,20110217,1,390.76,,The Journal of modern history.,,0022-2801,order group: DS; library note: Cancelled 5.20.19 per librarians; ds; fund name: PERCSIE-2019,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,10215,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,257949,,,20101028,20101028,1,628.43,,Journal of American studies.,,0021-8758,order group: DS; library note: Cancelled 5.20.19 per librarians; Changing to online only starting 1/2014; ds bv; fund name: PERHACUE-2019,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,10176,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,258110,,,20101028,20101028,1,518.44,,Screen : the journal of the Society for Education in Film and Television.,,0036-9543,order group: BV; library note: Cancelled 5.20.19 per librarians; includes Society for Education in Film & Television membership (no membership record in ALEPH); fund name: PERHACUE-2019,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,10261,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,258151,,,20101102,20101102,1,183.49,,American Jewish history.,,0164-0178,order group: XX; library note: Cancelled 5.30.19 per librarians; Not being paid in FY15 - renews again in FY2016; lits  - Bonnie; inv.#7598027 was for v.93(2006-07); e_note: Paid ahead in FY14 - will not pay again until FY16; fund name: END-LITS-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20190530,fully paid,fully received
HC,10039,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,257917,,,20101028,20101028,1,100.57,,Environmental ethics : an interdisciplinary journal dedicated to the philosophical aspects of enviro,,0163-4275,order group: DS; library note: ds; fund name: PERCSI-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20181129,fully paid,fully received
HC,10140,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,258090,,,20101028,20110921,1,46.14,,Parabola.,,0362-1596,order group: BV; library note: 2021-07-23 Collection Dev Mtg - Renew; bv; print only; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,66017944,HCBERS,ongoing,Closed,False,HC,20090101,20091231,0,Purchase,P,,,,19941122,20070926,1,199.30,,"Statistical abstract of the United States / prepared by the chief of the Bureau of Statistics, Treas",,0081-4741,order group: CP; library note: Cancelled 5.24.19 per librarians; ds; e_note: 2006=$52.00; fund name: PERCPROP-2019; vendor note: 2009 sub is for 2010 abstract,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20190524,fully paid,fully received
HC,10051,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,257934,,,20101028,20101028,1,32.31,,Harper's.,,0017-789X,order group: CP; library note: 2021-07-23 Collection Dev Mtg - Renew; cp; print and free online; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
HC,10193,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,258127,,,20101028,20101028,1,194.25,,"TLS, the Times literary supplement.",,0307-661X,order group: CP; library note: Cancelled 5.20.19 per librarians; cp; fund name: PERCPROP-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,10030,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,273911,,,20101027,20101027,1,412.28,,Critical inquiry.,,0093-1896,order group: BV; library note: 2021-07-23 Collection Dev Mtg - Renew; fund name: PERCPROPE-2022,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
HC,11190,HCWOLS,ongoing,Closed,False,HC,20110214,20120213,0,Purchase,P,266023,,,20110214,20110214,1,1107.75,,Review of African political economy.,,0305-6244,order group: DS; library note: Cancelled 5.20.19 per librarians; ds; fund name: PERCSIE-2019,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,6730,HCONCE,ongoing,Pending,true,HC,20120101,20121231,20991231,Purchase,P,,,,20090612,20090612,1,2408.96,,AnthroSource [electronic resource] / a service of the American Anthropological Association in partne,,,order group: CP; library note: cp; ordered via WILEY INTERSCIENCE; fund name: PERCPROPE-2022; vendor note: WILEY INTERSCIENCE,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,6748,HCASPS,ongoing,Pending,true,HC,0,0,0,Purchase,P,,,,20090618,20090618,1,0.00,,Smithsonian global sound [electronic resource].,,,order group: SS; library note: Part of Music Online Listening; fund name: PERSS-2009,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,66244420,HCAAFS,ongoing,Pending,true,HC,20080825,20090824,20991231,Purchase,P,,,,20050325,20070926,1,770.00,,AllAfrica.com [electronic resource].,,,order group: DS; library note: Corsortial purchase (split 5 ways); MHC is administrator; fund name: END-GLOS-2022,Independent order and receipt quantity,True,True,electronic,Database,,,,
