PONUMBERPREFIX,PONUMBER,VENDORCODE,ORDERTYPE,WORKFLOWSTATUS,REENCUMBER,ACQUNITIDS,SUBSCRIPTIONFROM,SUBSCRIPTIONTO,RENEWALDATE,ACQUISITIONMETHOD,PAYMENTSTATUS,REFERENCENO,ORDERFORMAT,REQUESTOR,Z68_OPEN_DATE,Z68_ORDER_DATE,QUANTITYX,LISTUNITPRICE,Z68_ORDER_STATUS_DATE_X,Z13_TITLE,AUTHOR,Z68_ISBN,notes,checkinItems,manualPo,isSubscription,orderFormat,materialType,closeReason,closeReasonNote,paymentStatus,receiptStatus
HC,66015248,HCEBSS,ongoing,Closed,False,HC,0,20061231,0,Purchase,P,RB8050800AA249168188,,,19940927,0,1,0.00,,Cultural critique.,,0882-4371,"order group: BV; library note: cp  cancelling per Bonnie, 7-20-04",Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20070213,fully paid,fully received
HC,19269,HCHNCS,ongoing,Pending,true,HC,0,0,0,Purchase,P,,,,20170810,20170810,1,1454.70,,The New York times.,,0362-4331,order group: CP; library note: we put hold on this for FY21-will re activate when libr.open to public; e_note: Increased estimated price by 10% to cover expected price rises. jlb 20210901; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,66016472,HCCNSS,ongoing,Closed,False,HC,20070912,20080911,0,Purchase,C,,,,19941018,20070926,1,345.80,,The New York times.,,0362-4331,order group: CP; library note: cp  Sat & Sun issues will now be supplied by bookstore; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20080128,fully paid,fully received
HC,66010226,HCBKSS,ongoing,Closed,False,HC,20090701,20100630,0,Purchase,P,,,,19940713,20070926,1,1154.40,,The New York times.,,0362-4331,"order group: CP; library note: cp; e_note: $2.00 daily, $6.00 Sundays; fund name: PERCPROP-2022",Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20170810,fully paid,fully received
HC,66050728,HCEBSS,ongoing,Closed,False,HC,20070101,20071231,0,Purchase,P,RB8050800AA472356054,,,19960814,20061023,1,1.00,,Journal of broadcasting & electronic media.,,0021-9371,order group: HS-CS; library note: swb; fund name: PERWS-2007,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20070716,fully paid,fully received
HC,66023725,HCBERS,ongoing,Closed,False,HC,0,20061231,0,Purchase,P,,,,19950315,0,1,0.00,,"Historical tables, budget of the United States government.",United States. Office of Management and Budget.,,order group: DS; library note: ds,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20070213,fully paid,fully received
HC,66006971,HCEBSS,ongoing,Closed,False,HC,0,20991231,0,Purchase,P,RB8050800AA248733503,,,19940630,0,1,42.41,,Cuban studies. Estudios cubanos.,,,"library note: ds  cancelled, 10/13/05",Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20061023,fully paid,fully received
HC,10147,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,258094,,,20101028,20101028,1,212.00,,The Philosophical review.,,0031-8108,order group: BV; library note: Cancelled 5.20.19 per librarians; Changing to online only starting 1/2014; bv; fund name: PERHACUE-2019,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,66009157,HCEBSS,ongoing,Closed,False,HC,20090101,20091231,0,Purchase,P,RB8050800AA691335012,,,19940706,20070928,1,126.14,,The Philosophical review.,,0031-8108,order group: BV; library note: bv; fund name: PERHACUE-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20101028,fully paid,fully received
HC,66009820,HCEBSS,ongoing,Closed,False,HC,20090901,20100831,0,Purchase,P,RB8050800AA881354013,,,19940707,20070928,1,44.31,,Television quarterly.,,0040-2796,"order group: BV; library note: bv  title suspended per EBSCO, 5-11-2009.  Awaiting credit.; e_note: title suspended per EBSCO, 5-11-2009.  Awaiting credit.; fund name: PERBS-2009",Independent order and receipt quantity,True,True,physical,Serial,Vendor Cancelled 20090511,Vendor Cancelled 20090511,fully paid,fully received
HC,10197,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,,,,20101028,20101028,1,123.22,,The Village voice.,,0042-6180,order group: CP; library note: Per LM 8.31.17: We were recently notified that Village Voice’s last print issue will be 9/20/17; fund name: PERCPROP-2018,Independent order and receipt quantity,True,True,physical,Serial,Vendor Cancelled 20170911,Vendor Cancelled 20170911,fully paid,fully received
HC,66011036,HCPRQS,ongoing,Closed,False,HC,0,20991231,0,Purchase,P,,,,19940715,0,1,0.00,,The Village voice.,,0042-6180,library note: cp  cancelled; fund name: PERCPROP-2018,Independent order and receipt quantity,True,True,physical,Serial,Vendor Cancelled 20050701,Vendor Cancelled 20050701,fully paid,fully received
HC,66009923,HCEBSS,ongoing,Closed,False,HC,20090801,20100731,0,Purchase,P,RB8050800AA934579004,,,19940707,20070928,1,117.66,,The Village voice.,,0042-6180,order group: CP; library note: cp; fund name: PERCPROP-2018,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20101028,fully paid,fully received
HC,18039,HCYBPA,ongoing,Closed,False,HC,20160519,20991231,0,Purchase,P,,,,20160519,20160519,1,15.95,,"Road atlas : United States, Canada and Mexico.",Rand McNally and Company.,0361-6509,order group: CP; library note: Cancelled 5.23.19 per librarians; fund name: PERCPROP-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20190524,fully paid,fully received
HC,66018948,HCBATS,ongoing,Closed,False,HC,20090101,20091231,0,Purchase,P,,,,19941215,20070926,1,24.95,,"Road atlas : United States, Canada and Mexico.",Rand McNally and Company.,0361-6509,order group: CP; library note: Switching from B&T to YBP; e_note: pd for 2008 & 2009 in FY2008; fund name: PERCPROP-2019,Independent order and receipt quantity,True,True,physical,Serial,Vendor Cancelled 20160519,Vendor Cancelled 20160519,fully paid,fully received
HC,9991,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,257840,,,20101027,20101027,1,60.90,,American theatre.,,8750-3255,order group: SS; library note: Cancelled 5.30.19 per librarians; ss; fund name: PERSS-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20190530,fully paid,fully received
HC,66025515,HCEBSS,ongoing,Closed,False,HC,20090601,20110531,0,Purchase,P,RB8050800AA049818784,,,19950419,20070928,1,78.28,,American theatre.,,8750-3255,order group: SS; library note: ss; fund name: PERSS-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20101027,fully paid,fully received
HC,66009261,HCEBSS,ongoing,Closed,False,HC,0,20061231,0,Purchase,P,RB8050800AA708582895,,,19940706,0,1,0.00,,Population today.,,0749-2448,order group: XX; library note: ds  this part of our Population Reference Bureau package ceased discontinued per EBSCO,Independent order and receipt quantity,True,True,physical,Serial,Vendor Cancelled 20060607,Vendor Cancelled 20060607,fully paid,fully received
HC,10150,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,,,,20101028,20101028,1,299.25,,Play index.,,0554-3037,order group: SS; library note: ss; fund name: PERSS-2011,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20110330,fully paid,fully received
HC,66037141,HCEBSS,ongoing,Closed,False,HC,20030101,20071231,0,Purchase,P,RB8050800AA701696007,,,19951116,20070928,1,344.78,,Play index.,,0554-3037,order group: SS; library note: ss; e_note: PERSS - No encumbrance because of irregular pub dates.; fund name: PERSS-2011,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20101028,fully paid,fully received
HC,66007999,HCEBSS,ongoing,Closed,False,HC,20080101,20081231,0,Purchase,C,RB8050800AA479356503,,,19940701,20070928,1,57.57,,Journal of film and video.,,0742-4671,order group: BV; library note: bv; fund name: PERBS-2008,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20080716,fully paid,fully received
HC,10012,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,258136,,,20101027,20101027,1,48.95,,Berkeley journal of sociology.,,0067-5830,order group: DS; library note: ds; print;  2021-07-23 Collection Dev Mtg - Renew - Has Usage; e_note: Price updated per Prenax site 2021-10-12 jlb. Note no 20/21 issue printed.; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,66026611,HCEBSS,ongoing,Closed,False,HC,20090101,20091231,0,Purchase,P,RB8050800AA113510002,,,19950509,20071001,1,26.50,,Berkeley journal of sociology.,,0067-5830,order group: DS; library note: ds; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20101027,fully paid,fully received
HC,10134,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,258083,,,20101028,20101028,1,500.06,,New theatre quarterly : NTQ.,,0266-464X,order group: SS; library note: [X-DEC21] 2021-07-23 Collection Dev Mtg - Let Expire (no usage); ss; print and free online; fund name: PERCPROPE-2022,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
HC,6600889X,HCEBSS,ongoing,Closed,False,HC,20090101,20091231,0,Purchase,P,RB8050800AA628889578,,,19940706,20071001,1,225.78,,New theatre quarterly : NTQ.,,0266-464X,order group: SS; library note: ss; fund name: PERCPROPE-2022,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20101028,fully paid,fully received
HC,66006806,HCEBSS,ongoing,Closed,False,HC,0,20061231,0,Purchase,P,RB8050800AA216250761,,,19940630,20061023,1,0.00,,Cognitive development.,,,order group: HS-CS; library note: swb,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20061212,fully paid,fully received
HC,10172,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,258105,,,20101028,20101028,1,605.45,,Rethinking Marxism.,,0893-5696,order group: DS; library note: Cancelled 5.20.19 per librarians; ds; fund name: PERCSIE-2019,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,66107416,HCEBSS,ongoing,Closed,False,HC,20090201,20100131,0,Purchase,P,RB8050800AA767648231,,,19991007,20071002,1,425.06,,Rethinking Marxism.,,0893-5696,order group: DS; library note: ds; fund name: PERCSIE-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20101028,fully paid,fully received
HC,10662,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,,,,20101123,20101124,1,0.00,,State of the world : a Worldwatch Institute report on progress toward a sustainable society.,,0887-364X,library note: Comes with State of the World Library membership,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20120907,fully paid,fully received
HC,7692,HCEBSS,ongoing,Closed,False,HC,0,0,0,Purchase,P,,,,20091112,20091112,1,0.00,,State of the world : a Worldwatch Institute report on progress toward a sustainable society.,,0887-364X,library note: Comes with State of the World Library membership,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20101123,fully paid,fully received
HC,66227975,HCEBSS,ongoing,Closed,False,HC,0,20061231,0,Purchase,P,,,,20040723,0,1,0.00,,Cultural studies.,,0950-2386,order group: BV,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20061023,fully paid,fully received
HC,66007240,HCEBSS,ongoing,Closed,False,HC,0,20061231,0,Purchase,P,RB8050800AA315932160,,,19940630,0,1,0.00,,Ethnicity & disease.,,1049-510X,order group: HS-NS; library note: hs  cancelling July 2005,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20061023,fully paid,fully received
HC,19274,HCYBPA,ongoing,Closed,False,HC,20170101,20171231,0,Purchase,P,,,,20170815,20170815,1,59.99,,Peterson's guide to four-year colleges.,,0894-9336,order group: CP; library note: Cancelled 5.24.19 per librarians; Price includes Guide to Two Year Colleges; e_note: Price includes Guide to Two Year Colleges; fund name: PERCPROP-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20190524,fully paid,fully received
HC,66013720,HCBATS,ongoing,Closed,False,HC,20090101,20091231,0,Purchase,P,,,,19940830,20070926,1,63.51,,Peterson's guide to four-year colleges.,,0894-9336,order group: CP; library note: cp  Price includes Guide to Two Year Colleges; e_note: Price includes Guide to Two Year Colleges; fund name: PERCPROP-2019; vendor note: 2009 edition received in 2008,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20170815,fully paid,fully received
HC,10033,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,257912,,,20101027,20101027,1,319.29,,Dance research : the journal of the Society for Dance Research.,,0264-2875,order group: SS; library note: 2021-07-23 Collection Dev Mtg - Renew; ss; print and online; e_note: Price updated per Prenax site 2021-12-12 jlb; fund name: PERCPROPE-2022,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
HC,66026635,HCEBSS,ongoing,Closed,False,HC,20090101,20091231,0,Purchase,P,RB8050800AA258440530,,,19950510,20071001,1,284.61,,Dance research : the journal of the Society for Dance Research.,,0264-2875,order group: SS; library note: ss; fund name: PERCPROPE-2022,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20101027,fully paid,fully received
HC,6621466X,HCEBSS,ongoing,Closed,False,HC,0,20061231,0,Purchase,P,RB8050800AA487330896,,,20040226,20061023,1,0.00,,Journal of memory and language.,,0749-596X,order group: HS-CS,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20070109,fully paid,fully received
HC,10128,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,258078,,,20101028,20101028,1,382.79,,New formations.,,0950-2378,order group: CP; library note: Cancelled 10.14.13 per Bonnie - now available in Project Muse - Wolper will issue credit memo for 2014 renewal; cp; fund name: PERCPROPE-2014,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20131014,fully paid,fully received
HC,66050182,HCEBSS,ongoing,Closed,False,HC,20090101,20091231,0,Purchase,P,RB8050800AA625042551,,,19960805,20071002,1,282.50,,New formations.,,0950-2378,order group: CP; library note: cp; fund name: PERCPROPE-2014,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20101028,fully paid,fully received
HC,66008992,HCEBSS,ongoing,Closed,False,HC,0,20061231,0,Purchase,P,RB8050800AA648781003,,,19940706,0,1,0.00,,Nutrition today.,,0029-666X,order group: HS-NS; library note: hs,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20061023,fully paid,fully received
HC,10217,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,258124,,,20101028,20101028,1,616.15,,Third text.,,0952-8822,order group: SS; fund name: PERSS-2013,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20120927,fully paid,fully received
HC,66050170,HCEBSS,ongoing,Closed,False,HC,20090101,20091231,0,Purchase,P,RB8050800AA889859922,,,19960805,20071002,1,572.40,,Third text.,,0952-8822,order group: SS; e_note: 2005=$339; 2006=$421; fund name: PERSS-2013,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20101028,fully paid,fully received
HC,10189,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,258123,,,20101028,20101028,1,141.49,,Theatre topics.,,1054-8378,order group: SS; library note: [X-DEC21] 2021-07-23 Collection Dev Mtg - Let Expire (access via Project MUSE); ss; print only; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,66009832,HCEBSS,ongoing,Closed,False,HC,20090101,20091231,0,Purchase,P,RB8050800AA888080330,,,19940707,20071002,1,79.50,,Theatre topics.,,1054-8378,order group: SS; library note: ss; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20101028,fully paid,fully received
HC,2699,HCEBCA,one-time,Closed,False,HC,0,0,0,Purchase,C,,,,20070817,20070817,1,25.00,,Life before birth : the moral and legal status of embryos and fetuses / Bonnie Steinbock.,"Steinbock, Bonnie.",,order group: DS; library note: have other copies/return per ds; fund name: PUPA-2008,Synchronized order and receipt quantity,True,False,physical,Book,Cancelled,Library Cancelled 20071031,fully paid,fully received
HC,66037153,HCBATS,ongoing,Closed,False,HC,0,0,0,Purchase,P,,,,19951116,20070215,1,1.00,,Variety international film guide.,,,order group: BV; library note: bv  (title ceased per B&T); e_note: 2006=$23.78; fund name: PERBS-2007,Independent order and receipt quantity,True,True,physical,Serial,Vendor Cancelled 20070726,Vendor Cancelled 20070726,fully paid,fully received
HC,66020797,HCEBSS,ongoing,Closed,False,HC,20080101,20081231,0,Purchase,P,RB8050800AA252717384,,,19950125,20071001,1,34.82,,"Current population reports. Series P-70, Household economic studies.",,0886-5698,"order group: DS; library note: civs; cancelled, awaiting refund; e_note: 2006=$33.02 -- civs; ""standing order"" -- no charge on annual inv.; fund name: CIVS-2009; vendor note: renewing for FY2009, then geting refund",Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20080924,fully paid,fully received
HC,10115,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,257969,,,20101028,20110921,1,209.81,,Middle East report.,,0899-2851,order group: DS; library note: ds; fund name: PERCSI-2019,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20181129,fully paid,fully received
HC,66008505,HCEBSS,ongoing,Closed,False,HC,20080101,20091231,0,Purchase,P,RB8050800AA574335170,,,19940701,20071002,1,148.00,,Middle East report.,,0899-2851,order group: DS; library note: ds; fund name: PERCSI-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20101028,fully paid,fully received
HC,10123,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,,,,20101028,20101028,1,45.45,,Ms.,,0047-8318,order group: CP; library note: Cancelled 5.2.16 per librarians; cp; fund name: PERCPROP-2016,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20160502,fully paid,fully received
HC,66010834,HCONCE,ongoing,Closed,False,HC,20100101,20101231,0,Purchase,P,,,,19940715,20071004,1,106.65,,Ms.,,0047-8318,"order group: CP; library note: Cancelling 4.11.12 per Caro; cp;  ordered via NA PUBLISHING, INC.; fund name: PERCPROP-2016; vendor note: we pay in FY2009 for the 2008 volume on microfilm",Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20120411,fully paid,fully received
HC,66008669,HCEBSS,ongoing,Closed,False,HC,20090701,20100630,0,Purchase,P,RB8050800AA600583017,,,19940701,20071002,1,47.70,,Ms.,,0047-8318,order group: CP; library note: cp; e_note: 05/2007 thru 04/2008; fund name: PERCPROP-2016,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20101028,fully paid,fully received
HC,10004,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,257849,,,20101027,20101027,1,86.50,,Artforum international.,,1086-7058,order group: SS; library note: 2021-07-23 Collection Dev Mtg - Renew; Moved to PERCPROP for 2021 (END-GLOS smaller FY2021) jlb; includes Bookforum which we don't keep; print and free online; e_note: Price updated per Prenax site 2021-10-12 jlb; fund name: END-GLOS-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,66006405,HCEBSS,ongoing,Closed,False,HC,20090101,20101231,0,Purchase,P,RB8050800AA082962606,,,19940629,20071002,2,281.81,,Artforum international.,,1086-7058,order group: SS; library note: ss; fund name: END-GLOS-2022,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20101027,fully paid,fully received
HC,66010020,HCEBSS,ongoing,Closed,False,HC,20090101,20091231,0,Purchase,P,RB8050800AA961843497,,,19940707,20070928,1,63.18,,Newsletter / Women's Global Network for Reproductive Rights.,,,order group: DS; library note: civs (pop); fund name: CIVS-2010,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20091030,fully paid,fully received
HC,10107,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,257960,,,20101028,20101028,1,715.87,,Language acquisition.,,1048-9223,order group: CS; library note: Online only starting 1/2015; swb; fund name: PERCOGE-2017,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20161122,fully paid,fully received
HC,6600827X,HCEBSS,ongoing,Closed,False,HC,20090101,20091231,0,Purchase,P,RB8050800AA515659035,,,19940701,20070928,1,539.54,,Language acquisition.,,1048-9223,order group: HS-CS; library note: swb; fund name: PERCOGE-2017,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20101028,fully paid,fully received
HC,10203,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,258141,,,20101028,20101028,1,225.07,,Youth theatre journal.,,0892-9092,order group: SS; library note: 2021-07-23 Collection Dev Mtg - Renew - Has Usage; e_note: Price updated per Prenax site 2021-12-12 jlb; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
HC,66231358,HCEBSS,ongoing,Closed,False,HC,20090101,20091231,0,Purchase,P,RB8050800AA975274552,,,20040825,20070928,1,110.24,,Youth theatre journal.,,0892-9092,"order group: SS; library note: ss; e_note: new publ, inc freq, 2009; fund name: PERCPROP-2022",Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20101028,fully paid,fully received
HC,10206,HCWOLS,ongoing,Closed,False,HC,20110101,20121231,0,Purchase,P,257854,,,20101028,20101028,1,33.07,,Barron's profiles of American colleges : descriptions of the colleges / compiled and edited by the C,,1065-5026,order group: CP; library note: Cancelled 7.1.15 per Heather; cp; fund name: PERCPROP-2016,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20150701,fully paid,fully received
HC,6601184X,HCEBSS,ongoing,Closed,False,HC,20090101,20101231,0,Purchase,P,RB8050800AA107669996,,,19940802,20070928,1,41.72,,Barron's profiles of American colleges : descriptions of the colleges / compiled and edited by the C,,1065-5026,order group: CP; library note: cp; e_note: 2 yrs from 01/01/2009; fund name: PERCPROP-2016,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20101028,fully paid,fully received
HC,66067492,HCBATS,ongoing,Closed,False,HC,0,20991231,0,Purchase,P,,,,19970903,20070926,1,0.00,,Peterson's guide to two-year colleges.,,0894-9328,order group: CP; library note: cp  order record shared with guide to four-year colleges; e_note: Comes with Peterson's 4 year,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20190524,fully paid,fully received
HC,10151,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,258098,,,20101028,20101028,1,28.99,,Poets & writers.,,0891-6136,order group: SS; library note: ss; print only; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,66009224,HCEBSS,ongoing,Closed,False,HC,20090101,20091231,0,Purchase,P,RB8050800AA703719104,,,19940706,20070928,1,21.14,,Poets & writers.,,0891-6136,order group: SS; library note: ss; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20101028,fully paid,fully received
HC,66114834,HCBATS,ongoing,Closed,False,HC,0,20061231,0,Purchase,P,,,,20000113,0,1,0.00,,"Chemistry for the protection of the environment / edited by L. Pawlowski, W.J. Lacy, and J.J. Dlugos","International Conference on Chemistry for the Protection of the Environment (7th : 1989 : Lublin, Po",0306439042,order group: HS-NS; library note: hs,Independent order and receipt quantity,True,True,physical,Book,Vendor Cancelled 20050715,Vendor Cancelled 20050715,fully paid,fully received
HC,9980,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,,,,20101027,20101217,1,138.86,,African American review.,,1062-4783,order group: SS; library note: Cancelled 5.30.19 per librarians; ss bv; fund name: PERSS-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20190530,fully paid,fully received
HC,66014980,HCEBSS,ongoing,Closed,False,HC,20090101,20091231,0,Purchase,C,RB8050800AA021704341,,,19940920,20071001,1,88.62,,African American review.,,1062-4783,order group: SS; library note: 10/30/09 Ebsco Will Order When Current; ss bv; fund name: PERSS-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20101027,fully paid,fully received
HC,3498,HCEBCA,one-time,Closed,False,HC,0,0,0,Purchase,P,,,,20071217,20071217,1,13.95,,"The disuniting of America / Arthur M. Schlesinger, Jr.","Schlesinger, Arthur M., Jr. (Arthur Meier), 1917-2007.",,order group: DS; library note: 7/08 cancelled order/we have a copy; fund name: REPA-2009,Synchronized order and receipt quantity,True,False,physical,Book,Cancelled,Library Cancelled 20080723,fully paid,fully received
HC,10258,HCWOLS,ongoing,Closed,False,HC,20110101,20111231,0,Purchase,P,258148,,,20101102,20101102,1,575.37,,Journal of dance education : official publication of the National Dance Education Organization.,,1529-0824,order group: SS; library note: Cancelled 5.20.19 per librarians; ss; Higher Education Membership; fund name: PERSS-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20190520,fully paid,fully received
HC,6616395X,HCEBSS,ongoing,Closed,False,HC,20090101,20091231,0,Purchase,P,RB8050800AA475634283,,,20020110,20071004,1,137.80,,Journal of dance education : official publication of the National Dance Education Organization.,,1529-0824,order group: SS; library note: ss; fund name: PERSS-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20101102,fully paid,fully received
HC,66209481,HCEBDS,ongoing,Pending,true,HC,20090701,20990630,20991231,Purchase,P,288‑340‑847,,,20031208,20071004,1,16299.00,,Academic search premier.,,,"order group: CP; library note: cp  EBSCO product purchased consortially originally billed directly by EBSCO, 5-C as of 7/04; e_note: 2006=$4160; fund name: PERCPROPE-2022; vendor note: vendor was FIVS until FY2009",Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,66195949,HCEBCA,ongoing,Closed,False,HC,0,20991231,0,Purchase,P,,,,20030416,20070926,1,60.00,,"Emma Goldman : a documentary history of the American years / Candace Falk, editor ; Barry Pateman, a",,,order group: DS; library note: rec'd v.1-2; 1/2010 so per Dan cancel with eastern/do not reorder; fund name: ACQDA-2010; vendor note: please make this a standing order if possible,Independent order and receipt quantity,True,False,physical,Book,Cancelled,Library Cancelled 20100111,fully paid,fully received
HC,1113,HCEBDS,ongoing,Pending,true,HC,20090701,20100630,20991231,Purchase,P,288‑341‑753,,,20070109,20071004,1,2934.80,,ATLA religion database [electronic resource],,,order group: DS; library note: 1/2 Dan + 1/2 Bonnie; fund name: PERCPROPE-2022,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,66163948,HCNRLS,ongoing,Pending,true,HC,20080101,20081231,20991231,Purchase,P,,,,20020110,20071004,1,2381.00,,AP images [electronic resource].,,,"order group: CP; library note: Changed from CP to BS/SS split per Alana & Rachel 9.25.17; vendor changed from direct to NERL, 12-13-05; e_note: Price for 2022 calendar year. 2181 for db, 250 CRL fee.; fund name: PERCPROPE-2022",Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,66194969,HCEBSS,ongoing,Closed,False,HC,0,20061231,0,Purchase,P,RB8050800AA472014703,,,20030404,0,1,0.00,,Journal of bone and mineral research : the official journal of the American Society for Bone and Min,,0884-0431,"order group: HS-NS; library note: hs  cancelling, July 2005",Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20061023,fully paid,fully received
HC,10178,HCWOLS,ongoing,Pending,true,HC,20110101,20111231,0,Purchase,P,258112,,,20101028,20101028,1,913.62,,Sex education.,,1468-1811,order group: DS; library note: 2021-07-23 Collection Dev Mtg - Renew - Has Usage; fund name: PERCPROPE-2022,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
